# word	AvgPosScore	AvgNegScore
overcautious	0.625	0.0
dashingly	0.25	0.0
ladylike	0.75	0.0
hardbound	0.0	0.125
incompressible	0.0	0.625
antitumor	0.0	0.25
blithesome	0.625	0.0
flattery	0.5	0.375
ecotourism	0.125	0.0
creakily	0.25	0.0
kindly	0.541666666667	0.0
impersonal	0.0625	0.3125
uncanny	0.3125	0.5
snitcher	0.0	0.125
kindle	0.25	0.25
deciding	0.375	0.125
vulnerably	0.125	0.0
coleslaw	0.125	0.0
anecdotical	0.375	0.125
juicy	0.3125	0.21875
juice	0.5	0.0
substantial	0.5	0.0
ecstatically	0.25	0.0
contest	0.25	0.0
vulnerable	0.291666666667	0.291666666667
staph	0.0	0.125
labour	0.125	0.0
paraphrastic	0.0	0.25
honeycomb	0.125	0.0
speciously	0.25	0.0
eater	0.625	0.0
diphtheria	0.0	0.75
adonis	0.1875	0.0
hothouse	0.5	0.125
hallucinatory	0.0	0.5
gregarious	0.0	0.25
bounteousness	0.25	0.0
prettiness	0.625	0.0
viciously	0.25	0.0
doohickey	0.125	0.125
alumina	0.0	0.125
currish	0.125	0.5
fainthearted	0.125	0.5
blend	0.125	0.0
acerbic	0.0625	0.5
unrepentantly	0.25	0.0
boozy	0.25	0.0
meticulously	0.375	0.0
sportive	0.1875	0.0
absoluteness	0.5	0.125
bonheur	0.875	0.0
necking	0.125	0.375
pretty	0.333333333333	0.416666666667
undermanned	0.0	0.75
waterproof	0.0	0.625
custodial	0.25	0.0
famous	0.375	0.0
winsomely	0.125	0.0
gloved	0.0	0.25
withe	0.25	0.0
perfume	0.5	0.25
withy	0.25	0.0
miserableness	0.25	0.375
cramp	0.09375	0.375
unpublished	0.0	0.125
crackle	0.0416666666667	0.0833333333333
nostalgically	0.125	0.0
kink	0.0	0.4375
millstone	0.0	0.5
horrid	0.0	0.875
wow	0.3125	0.1875
anticipator	0.125	0.125
cheerlessness	0.125	0.75
gritstone	0.0	0.25
woo	0.1875	0.0
won	0.0	0.625
woe	0.0	0.6875
philander	0.25	0.0
piss	0.0	0.125
ahistorical	0.0	0.375
noncommunicable	0.125	0.75
stolidness	0.125	0.375
pluckiness	0.375	0.375
genre	0.0	0.125
useable	0.25	0.0
caudate	0.375	0.0
handmaiden	0.0	0.375
restful	0.375	0.0
correctable	0.5	0.0
adored	0.375	0.0
anon	0.0	0.125
buzz	0.0416666666667	0.208333333333
stymy	0.0	0.25
unmoving	0.0625	0.5
battery	0.0	0.25
epicene	0.5	0.1875
scurfy	0.0	0.4375
coldheartedness	0.0	0.625
unaided	0.0	0.375
phagocyte	0.375	0.0
gilbertian	0.375	0.375
earthquake	0.0	0.875
maintenance	0.5	0.0
preventable	0.625	0.0
mockingly	0.25	0.0
hoodoo	0.0	0.25
wet	0.0	0.125
doggedly	0.0	0.125
nutcase	0.0	0.375
insinuatingly	0.25	0.0
overplay	0.375	0.125
mumbling	0.125	0.25
straggling	0.0	0.125
overlooked	0.125	0.5
unfed	0.0	0.5
squiggle	0.0	0.375
belong	0.75	0.0
shuttered	0.0	0.125
rambouillet	0.75	0.0
shag	0.125	0.0
madly	0.291666666667	0.375
modification	0.0	0.125
sham	0.03125	0.25
elephas	0.0	0.125
temporary	0.3125	0.1875
hopelessly	0.125	0.291666666667
brummell	0.125	0.0
haunting	0.375	0.125
luminescence	0.0	0.625
grind	0.0	0.3125
uproariously	0.25	0.0
genuinely	0.625	0.0
authoritatively	0.125	0.0
egoistic	0.375	0.0
incongruity	0.125	0.875
anergy	0.25	0.0
behove	0.125	0.0
hemolytic	0.0	0.375
afro	0.125	0.125
throaty	0.0	0.625
prudish	0.625	0.0
describable	0.5	0.0
decontamination	0.0	0.125
transformation	0.125	0.0
immatureness	0.0	0.625
march	0.0	0.125
characterise	0.0625	0.125
tiring	0.0	0.625
enthusiastically	0.375	0.0
rusticate	0.0	0.25
indiscernible	0.375	0.375
overriding	0.125	0.0
submission	0.375	0.5
signal	0.125	0.0
strife	0.0	0.375
provoking	0.125	0.625
donna	0.25	0.0
mistrustful	0.0	0.625
unwilled	0.125	0.375
pathetically	0.25	0.25
collocate	0.125	0.0
trendy	0.5	0.0
lopsidedness	0.0	0.25
transversely	0.125	0.0
unquotable	0.0	0.5
beneficially	0.5	0.0
gratuity	0.25	0.25
exceeding	0.25	0.125
civilization	0.75	0.0
slash	0.125	0.0
unpackaged	0.125	0.5
run	0.125	0.0
rum	0.125	0.375
rub	0.0	0.25
hypocritical	0.125	0.5
processing	0.25	0.0
rue	0.0833333333333	0.5
lawfulness	0.375	0.25
factuality	0.5	0.25
flagyl	0.0	0.25
rut	0.0	0.125
taxonomically	0.125	0.0
allotment	0.125	0.0
seeing	0.0	0.1875
gregariousness	0.0	0.625
mutagenic	0.5	0.0
conscientious	0.1875	0.375
prisonlike	0.0	0.125
incongruously	0.25	0.0
consultation	0.125	0.0
heritage	0.125	0.0
besieger	0.375	0.0
cavalierly	0.125	0.0
sizzle	0.0	0.5
desensitise	0.0	0.5
bursitis	0.0	0.25
algebraically	0.25	0.0
pythius	0.0	0.125
lowness	0.03125	0.5625
tastelessness	0.625	0.25
foresight	0.125	0.125
heterogeneous	0.0	0.625
tutorially	0.25	0.0
buttinsky	0.0	0.125
yagi	0.25	0.0
precept	0.25	0.0
sharing	0.15625	0.125
seethe	0.166666666667	0.125
cotton	0.125	0.0
repellently	0.125	0.0
tittering	0.125	0.0
stagnancy	0.0	0.5
forgo	0.0625	0.4375
disfavour	0.0625	0.25
bravado	0.125	0.0
overachievement	0.25	0.0
heroine	0.5	0.0
required	0.1875	0.0
humiliated	0.0	0.4375
depth	0.208333333333	0.166666666667
corundum	0.0	0.125
factually	0.25	0.0
washy	0.125	0.375
gp	0.0	0.5
ge	0.125	0.0
gd	0.125	0.0
gc	0.0	0.125
marbleizing	0.0	0.125
go	0.25	0.0
flaccidity	0.5	0.125
cozily	0.25	0.0
baron	0.25	0.1875
earthbound	0.125	0.25
wizard	0.0416666666667	0.125
arid	0.25	0.3125
attired	0.125	0.25
ripened	0.25	0.0
uninfected	0.625	0.0
kitty	0.25	0.0
boisterousness	0.125	0.125
discouragement	0.0625	0.375
defamatory	0.0	0.875
sickish	0.0	0.5
tonal	0.125	0.0
insuperable	0.0	0.625
nourishing	0.25	0.0
dandyism	0.375	0.0
dandyish	0.375	0.0
disconfirming	0.0	0.75
innately	0.125	0.0
punishing	0.0625	0.4375
click	0.125	0.0
auspices	0.0	0.375
wylie	0.375	0.0
opaque	0.1875	0.375
sepulchre	0.0	0.125
espresso	0.0	0.125
rotten	0.0	0.416666666667
rotted	0.0	0.25
evilness	0.375	0.5
melancholy	0.025	0.625
stance	0.0	0.125
formlessly	0.25	0.0
focused	0.375	0.0
haulier	0.125	0.0
preeclampsia	0.0	0.5
noisily	0.0	0.125
repel	0.0416666666667	0.583333333333
unscholarly	0.25	0.125
shoddily	0.25	0.0
clout	0.125	0.0
tenuity	0.1875	0.4375
manipulate	0.0	0.375
indefensible	0.0833333333333	0.583333333333
untwisted	0.0	0.125
benchmark	0.125	0.125
missile	0.0	0.125
insincerity	0.125	0.625
inattentive	0.125	0.5
nebulose	0.125	0.25
arched	0.125	0.0
mostaccioli	0.125	0.125
shrieked	0.0	0.5
vexatious	0.0	0.5
nurture	0.125	0.0
vaunt	0.375	0.25
escaped	0.0	0.25
hesitate	0.0	0.125
blissfulness	1.0	0.0
ambivalence	0.25	0.375
poetry	0.125	0.25
neurotic	0.0	0.5
solidifying	0.0	0.125
ambivalency	0.25	0.375
elliptical	0.1875	0.1875
cladding	0.0	0.25
deplore	0.125	0.375
pink	0.0	0.125
furiously	0.1875	0.0
steamroll	0.1875	0.0625
colonnaded	0.125	0.0
billowy	0.125	0.625
frumpy	0.375	0.0
unclassifiable	0.0	0.625
prance	0.125	0.5
debasement	0.25	0.0
spelling	0.125	0.0
flagrantly	0.25	0.0
unforeseeable	0.125	0.625
unsubtle	0.375	0.25
prettify	0.25	0.0
consecrated	0.125	0.0
conspicuousness	0.4375	0.0625
tilt	0.0833333333333	0.0833333333333
immensity	0.125	0.125
unsolved	0.125	0.125
unbreakable	0.0	0.625
sedulous	0.125	0.25
brittle	0.208333333333	0.208333333333
reprint	0.0	0.375
exclusion	0.125	0.0
sinecure	0.125	0.375
hypersensitivity	0.1875	0.1875
sirrah	0.0	0.375
heterosexualism	0.25	0.0
immovability	0.0	0.5
stratification	0.0	0.125
nihil	0.0	0.125
uncarpeted	0.0	0.125
titian	0.125	0.0
sapiential	0.375	0.125
unexcitable	0.375	0.125
bleeder	0.0	0.5
indolently	0.25	0.0
upward	0.125	0.0
commonwealth	0.0	0.25
chunk	0.25	0.0
aggravated	0.0625	0.375
willfulness	0.0	0.5
sandy	0.0	0.125
disappointedly	0.25	0.0
lukewarm	0.3125	0.5
undemocratic	0.0	0.625
unproductively	0.125	0.0
criminally	0.25	0.0
islamist	0.5	0.0
islamism	0.5	0.0
trashy	0.0	0.6875
diagonal	0.0	0.5
disablement	0.0	0.75
precaution	0.25	0.0833333333333
diminished	0.0416666666667	0.25
relentless	0.0	0.4375
keen	0.275	0.125
keel	0.0	0.5
incarnate	0.25	0.0
bouillabaisse	0.125	0.0
reversive	0.375	0.375
filigree	0.4375	0.125
conge	0.125	0.0
hyperbolic	0.75	0.0
mischievously	0.0	0.5
attach	0.125	0.0
attack	0.0625	0.3125
prolapse	0.0	0.125
sociobiologist	0.25	0.0
formalities	0.375	0.125
suitability	0.625	0.0
synergistic	0.25	0.0
overwhelming	0.25	0.25
soundless	0.125	0.375
spurn	0.0	0.25
ben	0.125	0.0
arminian	0.125	0.0
churlish	0.125	0.8125
beg	0.1875	0.25
bed	0.25	0.0625
snazzy	0.25	0.0
spurt	0.0	0.125
hermetically	0.125	0.0
sultry	0.0	0.25
bet	0.25	0.0
exhibit	0.125	0.0
lightly	0.0	0.1875
unchanged	0.0	0.625
villainy	0.222	0.403
sardonic	0.25	0.75
torment	0.0714285714286	0.482142857143
mycobacteria	0.125	0.25
facing	0.0	0.25
conceitedly	0.25	0.0
constrained	0.125	0.625
unadulterated	0.3125	0.375
shoddiness	0.25	0.625
instance	0.375	0.0
patronise	0.125	0.25
catharism	0.5	0.0
resplendent	0.625	0.125
demise	0.125	0.3125
longhand	0.0	0.25
nuisance	0.0625	0.1875
bloodthirsty	0.0	0.625
octopod	0.125	0.25
evolutionarily	0.375	0.0
gallivant	0.25	0.125
harmonization	0.25	0.0
effervescing	0.0	0.375
acclimatise	0.0	0.375
demonization	0.0	0.625
anthracite	0.0	0.125
grovelling	0.75	0.0
reprehensible	0.0	0.875
cognitively	0.125	0.0
unfathomable	0.1875	0.3125
farfetched	0.625	0.125
reprehensibly	0.125	0.25
envy	0.28125	0.15625
remunerated	0.375	0.0
misjudge	0.0	0.25
reactive	0.5	0.125
arabian	0.125	0.0
fuel	0.25	0.375
marvell	0.125	0.0
nonfatal	0.0	0.375
acquiescent	0.25	0.0
maternalism	0.75	0.0
despicability	0.5	0.25
shy	0.3125	0.1875
ordain	0.0625	0.125
accuser	0.25	0.25
schwa	0.0	0.125
paradisal	0.25	0.0
usefulness	0.5	0.25
contusion	0.0	0.3125
empathise	0.125	0.0
horribly	0.0	0.75
willpower	0.375	0.0
correctly	0.25	0.0
horrible	0.0	0.625
neither	0.0	0.25
openhearted	0.5625	0.0
nutritious	0.25	0.0
zeitgeist	0.125	0.0
attention	0.125	0.0625
sparer	0.5	0.125
bemoan	0.0	0.625
aplysia	0.0	0.125
approval	0.458333333333	0.0
undetermined	0.0	0.583333333333
meritless	0.5	0.0
gingery	0.25	0.25
enlivening	0.625	0.125
jersey	0.125	0.0
foxily	0.25	0.0
tearfulness	0.0	0.75
detrimentally	0.0	0.25
shema	0.0	0.125
habitual	0.375	0.0
individuation	0.375	0.25
meagreness	0.25	0.625
crystalline	0.625	0.0
homiletical	0.5	0.0
frenetically	0.375	0.5
minimise	0.1875	0.0625
cocotte	0.0	0.25
darkling	0.0625	0.125
releasing	0.0	0.125
ghoulish	0.0	0.5
snivel	0.166666666667	0.166666666667
boxcars	0.0	0.125
esthetical	0.625	0.0
novel	0.4375	0.0625
ungrammatical	0.0	0.75
ripen	0.25	0.0
sunray	0.0	0.25
inaccurately	0.25	0.0
sombreness	0.3125	0.3125
resident	0.0	0.125
backdate	0.125	0.0
ominously	0.375	0.0
anglian	0.125	0.0
anachronism	0.0	0.375
kingly	0.5	0.0
blight	0.0	0.25
effusively	0.25	0.0
habakkuk	0.0	0.25
absorb	0.25	0.0
asceticism	0.3125	0.1875
preteen	0.375	0.0
razzing	0.0	0.125
reflection	0.1875	0.0
i	0.0	0.25
brutishly	0.25	0.0
modeled	0.0	0.125
outcaste	0.0	0.625
chimerical	0.0	0.375
underdog	0.0	0.75
accurate	0.3125	0.0
cultivable	0.625	0.0
scrubland	0.0	0.125
disputation	0.125	0.0
milch	0.25	0.0
reaffirmation	0.625	0.0
snicker	0.125	0.0
crustaceous	0.125	0.25
trepidly	0.25	0.0
warrant	0.375	0.0
kick	0.0833333333333	0.375
samsara	0.0	0.25
cuneiform	0.25	0.0
definitive	0.375	0.0625
irresponsibleness	0.0	0.375
historic	0.25	0.0625
rebelliously	0.125	0.0
prominent	0.375	0.0625
regretfully	0.0	0.125
sized	0.0625	0.0625
sissy	0.5	0.375
sophistical	0.222	0.778
cognate	0.125	0.0
incubus	0.166666666667	0.125
liking	0.5	0.25
sweepingly	0.125	0.0
graininess	0.125	0.25
nabob	0.125	0.125
fretted	0.125	0.0
incandescence	0.125	0.0
medieval	0.0	0.125
disentangle	0.25	0.0833333333333
choker	0.125	0.375
imperfectly	0.0	0.5
misrepresentation	0.0	0.625
cultivatable	0.625	0.0
exacerbation	0.125	0.375
sinister	0.0416666666667	0.541666666667
nonverbal	0.25	0.25
recognized	0.5	0.0
benumbed	0.0	0.3125
stodginess	0.125	0.5
epitomize	0.25	0.0
misbegot	0.0	0.25
evocation	0.25	0.0625
brusquely	0.25	0.0
secretive	0.375	0.25
prozac	0.0	0.25
rejoice	0.375	0.0
impatience	0.0833333333333	0.333333333333
mastermind	0.5	0.0
noticed	0.125	0.0
palatine	0.125	0.0
inner	0.3125	0.0
jinx	0.125	0.4375
prophetic	0.0	0.125
gouache	0.125	0.0
hn	0.0	0.125
poorness	0.25	0.4375
overflow	0.25	0.75
dobbin	0.125	0.125
katzenjammer	0.0	0.75
gleefulness	0.5	0.25
limit	0.0	0.1875
offstage	0.0	0.1875
polysyndeton	0.25	0.0
lobed	0.25	0.375
crankiness	0.0	0.75
twist	0.0625	0.1875
prodigality	0.1875	0.1875
girl	0.125	0.0
infatuated	0.75	0.0
castigation	0.0	0.75
folie	0.125	0.375
perpendicularly	0.125	0.125
anopheles	0.0	0.375
crummy	0.125	0.875
fledgling	0.375	0.0
standardise	0.125	0.3125
expressible	0.625	0.0
imprudence	0.375	0.0
inescapable	0.0	0.5
tritely	0.125	0.0
unsteadily	0.0	0.125
funereal	0.125	0.625
undulate	0.25	0.0
dynamic	0.4375	0.125
tensile	0.25	0.0625
brevet	0.25	0.0
boastfulness	0.25	0.125
rescue	0.3125	0.0
vociferous	0.0	0.5
activation	0.375	0.25
dionysia	0.125	0.0
covert	0.125	0.625
poliovirus	0.0	0.5
affect	0.09375	0.125
chloramine	0.125	0.125
risible	0.5	0.0
genteelness	0.625	0.0
naturalist	0.125	0.0
clothed	0.0	0.1875
solution	0.125	0.0
sexton	0.375	0.0
greenish	0.0	0.125
uncooked	0.0	0.125
unstrained	0.375	0.0625
washout	0.0	0.375
shlep	0.0	0.875
naturalism	0.0	0.375
tenderheartedness	0.5	0.25
concise	0.0	0.125
lustre	0.5	0.125
colourful	0.125	0.0
pander	0.125	0.0
inelegance	0.625	0.125
desirous	0.375	0.0
impost	0.0	0.125
nec	0.25	0.0
scabious	0.0	0.125
shamefacedly	0.25	0.0
unskilled	0.166666666667	0.5
new	0.214285714286	0.160714285714
healthily	0.25	0.0
healthcare	0.25	0.0
never	0.0625	0.4375
anticlimactic	0.125	0.0
tautly	0.125	0.0
cardboard	0.0	0.125
dreg	0.0	0.25
recessive	0.0	0.25
vulnerability	0.0625	0.4375
groveling	0.75	0.0
sloven	0.0	0.125
astute	0.5	0.0
exquisiteness	0.5	0.25
elaborated	0.5	0.0
dehumanize	0.25	0.125
saccade	0.0	0.25
tickle	0.0625	0.3125
euripides	0.0	0.25
ratty	0.125	0.333333333333
mortality	0.25	0.25
panacea	0.0	0.125
recommend	0.291666666667	0.0416666666667
comradely	0.375	0.0
tell	0.291666666667	0.208333333333
priestcraft	0.0	0.125
expose	0.09375	0.1875
loony	0.0	0.375
rimless	0.0	0.125
vegetal	0.375	0.25
impersonate	0.0	0.5
endow	0.0	0.125
sensually	0.25	0.0
ratlike	0.0	0.125
refulgent	0.125	0.0
hebrews	0.0	0.5
untruthful	0.0	0.625
freshen	0.0	0.125
crystallized	0.125	0.0
polio	0.0	0.625
stilly	0.25	0.0
bullyboy	0.0	0.125
stupidity	0.1875	0.5625
gaucheness	0.375	0.625
ataraxia	0.375	0.25
reconciled	0.375	0.0
unintimidated	0.25	0.375
ambivalent	0.0	0.625
unremarked	0.125	0.5
soberness	0.3125	0.0625
tumescence	0.0	0.125
seagoing	0.375	0.0
restrictiveness	0.25	0.625
ensnare	0.0	0.125
wraithlike	0.125	0.25
mightiness	0.375	0.5
toady	0.1875	0.1875
soaking	0.0	0.125
superhighway	0.375	0.0
unemployed	0.0	0.4375
esteemed	0.75	0.0
bankroll	0.0	0.125
indulge	0.21875	0.125
cartilaginous	0.0	0.75
cosily	0.25	0.0
rhetoric	0.125	0.0416666666667
brightness	0.291666666667	0.125
daydream	0.0	0.166666666667
faraway	0.25	0.0
luck	0.1875	0.0625
slummy	0.0	0.625
adobe	0.125	0.0
tatty	0.1875	0.375
mystification	0.0	0.375
combust	0.0625	0.25
caustic	0.25	0.3125
dawn	0.125	0.0
unemployable	0.0	0.75
revolting	0.25	0.75
yeatsian	0.625	0.0
unromantic	0.625	0.125
witchlike	0.0	0.5
surprise	0.125	0.15625
ranter	0.125	0.25
sluggish	0.125	0.3125
grease	0.0	0.125
buxomness	0.375	0.0
petitio	0.125	0.0
shriveled	0.375	0.125
bestow	0.5	0.25
heartlessness	0.0	0.625
greasy	0.0	0.5625
lour	0.0	0.5
prodigal	0.125	0.0625
domesticate	0.1875	0.0625
loud	0.1875	0.3125
skinflint	0.0	0.125
hoot	0.0625	0.125
hook	0.125	0.0625
plurality	0.0	0.25
hood	0.125	0.1875
meprobamate	0.0	0.125
unsexed	0.375	0.0
groundlessness	0.375	0.5
hegira	0.25	0.0
unsatisfactoriness	0.75	0.0
suppressive	0.25	0.5
inferno	0.0416666666667	0.416666666667
lovelorn	0.0	0.75
compunction	0.125	0.625
villager	0.125	0.0
speakable	0.5	0.0
abnormality	0.21875	0.25
entente	0.0	0.125
cruelly	0.0625	0.0625
matted	0.0	0.25
ravisher	0.3125	0.0
snappishness	0.0	0.5
matter	0.0416666666667	0.208333333333
childlike	0.875	0.0
unpointed	0.0	0.5
threadbare	0.0	0.375
trivialise	0.0	0.125
inanity	0.125	0.0
frigidness	0.291666666667	0.291666666667
scabby	0.0	0.375
dragee	0.0625	0.125
reprieve	0.09375	0.21875
alibi	0.0	0.1875
impotent	0.0625	0.4375
foreplay	0.5	0.0
demoralizing	0.0	0.625
meekly	0.375	0.0
affirmatively	0.25	0.0
inconsistency	0.25	0.25
pauperization	0.0	0.375
carnally	0.25	0.0
medical	0.1875	0.0625
greased	0.0	0.25
cursedly	0.25	0.0
littleneck	0.1875	0.0625
discontent	0.0833333333333	0.291666666667
congenially	0.25	0.0
rapture	0.1875	0.125
immutability	0.125	0.5
brilliance	0.6875	0.0
brilliancy	0.5	0.125
calculable	0.5	0.0
divinity	0.375	0.0
acne	0.0	0.625
tyke	0.0	0.25
overanxious	0.25	0.25
interpenetration	0.375	0.0
folder	0.0	0.125
mournfulness	0.0	0.75
air	0.0	0.125
smut	0.025	0.375
stop	0.0625	0.0625
next	0.0	0.125
smug	0.25	0.5
sexless	0.375	0.25
togged	0.0	0.125
unsensational	0.125	0.625
stinger	0.25	0.166666666667
fertility	0.3125	0.0
ethical	0.6875	0.125
venter	0.0	0.125
encephalopathy	0.125	0.5
snuff	0.0	0.125
scrap	0.125	0.0416666666667
insolently	0.25	0.0
tantamount	0.125	0.0
protected	0.0	0.75
check	0.34375	0.0
disenchantment	0.125	0.25
bemuse	0.0	0.25
bunkum	0.25	0.25
uncreative	0.0	0.5
arced	0.125	0.0
mucky	0.0	0.875
prudential	0.5	0.0
senescent	0.125	0.25
longanimity	0.75	0.0
distinction	0.458333333333	0.0833333333333
huffily	0.25	0.0
hygiene	0.5625	0.0
springy	0.125	0.375
flavourless	0.0	0.375
brassy	0.375	0.3125
eradication	0.25	0.0
sleekly	0.25	0.0
puissance	0.125	0.0
recognised	0.5	0.0
conventionalised	0.0	0.625
knockabout	0.25	0.4375
lissome	0.25	0.0
sunshine	0.4375	0.375
exception	0.0	0.5625
tank	0.0	0.15625
tang	0.0	0.25
reinstate	0.25	0.0
homebound	0.0	0.25
neap	0.25	0.0
near	0.325	0.175
apocryphal	0.125	0.0
neat	0.5	0.125
mesomorphic	0.25	0.0
mangle	0.0	0.458333333333
chilling	0.0	0.75
derisory	0.625	0.0
reproducibility	0.5	0.25
spectacle	0.125	0.0
remount	0.0	0.3125
sequined	0.0	0.375
shame	0.0178571428571	0.5
io	0.125	0.0
sanitized	0.375	0.0
wainscoted	0.0	0.125
convulsively	0.125	0.0
overstated	0.125	0.0
staidly	0.125	0.0
cooly	0.0	0.625
trichromatic	0.125	0.0
jocund	0.75	0.125
discriminatory	0.375	0.166666666667
insensitively	0.25	0.0
blandly	0.25	0.0
formidability	0.375	0.5
jealous	0.25	0.3125
discoloration	0.0	0.75
malignantly	0.125	0.25
practiced	0.5	0.0
romp	0.2	0.025
crabapple	0.125	0.25
chronometer	0.5	0.0
aquaphobic	0.0	0.75
swag	0.0625	0.25
swordsmanship	0.5	0.0
sporting	0.25	0.0833333333333
cloverleaf	0.125	0.0
somnolently	0.25	0.0
supernormal	0.125	0.3125
balletic	0.5	0.0
catalytic	0.0	0.375
gamely	0.25	0.0
artlessness	0.625	0.3125
designate	0.0	0.5
unfitting	0.25	0.75
inequitable	0.25	0.625
apus	0.0	0.25
affability	0.25	0.125
bawdily	0.25	0.0
coarseness	0.125	0.291666666667
airheaded	0.0	0.5
modulus	0.125	0.125
ciardi	0.125	0.0
esthetics	0.25	0.125
bodkin	0.125	0.0
curtness	0.625	0.375
wrongfulness	0.0	0.75
unexplored	0.125	0.25
conciliation	0.25	0.0
assimilating	0.0	0.75
tripper	0.25	0.125
scrimmage	0.0	0.375
mobcap	0.0	0.125
nonagenarian	0.3125	0.0
undisturbed	0.0	0.375
flounder	0.125	0.25
barehanded	0.125	0.0
impenitence	0.0	0.375
unnoticed	0.0	0.125
asafetida	0.0	0.25
plot	0.25	0.0
discord	0.05	0.25
burn	0.125	0.392857142857
marquis	0.125	0.0
bury	0.166666666667	0.0
presentiment	0.125	0.625
iniquitously	0.25	0.0
denuded	0.0	0.625
yelling	0.0	0.5
evitable	0.625	0.0
metrical	0.0	0.5
craftsman	0.5625	0.0
nerve	0.125	0.375
intellectual	0.583333333333	0.0833333333333
reducible	0.625	0.0
frightened	0.0	0.125
nervy	0.25	0.5
crapulous	0.0	0.5
culturati	0.125	0.0
snorty	0.0	0.625
lurid	0.125	0.21875
dogmatism	0.125	0.375
irreversibility	0.375	0.25
lorazepam	0.0	0.375
unmanly	0.0833333333333	0.625
ford	0.125	0.3125
powerfully	0.125	0.0
syndicate	0.125	0.0
dogmatist	0.0	0.375
meliorist	0.125	0.375
pavilion	0.125	0.0
voluptuously	0.25	0.0
luridness	0.166666666667	0.416666666667
afflictive	0.0	0.875
meliorism	0.125	0.0
temper	0.0	0.4375
delete	0.0	0.125
flavoursome	0.0	0.5
disciplinarian	0.375	0.375
classic	0.625	0.0625
sticky	0.0625	0.375
scrawl	0.0	0.875
revitalize	0.5	0.0
exhortatory	0.375	0.0
mediocre	0.231333333333	0.727
gowned	0.0	0.5
nonpareil	0.416666666667	0.0416666666667
shit	0.0357142857143	0.267857142857
oversimplification	0.0	0.125
polarisation	0.375	0.0
molester	0.125	0.125
scoundrelly	0.125	0.375
ribbony	0.125	0.0
digital	0.125	0.0
alleviated	0.0	0.75
award	0.25	0.0
aware	0.5625	0.0
psychopathological	0.0	0.625
billion	0.0	0.125
assume	0.0	0.28125
blushing	0.0	0.375
plentitude	0.0	0.375
skip	0.0	0.333333333333
primed	0.375	0.0
invent	0.0	0.25
grandly	0.125	0.0
abatement	0.0	0.125
skim	0.1875	0.0625
semiconductive	0.5	0.0
skid	0.0	0.25
misread	0.0	0.125
yummy	0.75	0.25
deceitful	0.0	0.5625
rubicon	0.0	0.375
unruffled	0.5625	0.0
elliptic	0.208333333333	0.125
ovular	0.5	0.125
antediluvian	0.0625	0.3125
untruthfully	0.25	0.0
jezebel	0.0	0.125
penniless	0.0	0.75
geometrical	0.25	0.25
divorced	0.25	0.0
eruptive	0.125	0.5
impermanent	0.3125	0.1875
accidentally	0.166666666667	0.0416666666667
humanistic	0.375	0.0
extenuating	0.25	0.0
contrasting	0.5	0.375
rhetorically	0.125	0.0
inconsiderately	0.25	0.0
soured	0.0	0.75
template	0.125	0.0
unrestricted	0.2	0.35
hummer	0.0	0.375
unknowing	0.0625	0.0625
chemiluminescence	0.0	0.25
detest	0.0	0.75
congestion	0.0	0.3125
deceit	0.0416666666667	0.5
oversimplify	0.0625	0.1875
peripeteia	0.125	0.0
tolerantly	0.25	0.0
priceless	0.25	0.125
rheumatic	0.0	0.1875
regeneration	0.25	0.0
testily	0.25	0.0
sympathetic	0.34375	0.21875
dolorous	0.25	0.625
cabala	0.25	0.0
flunk	0.0	0.125
noisome	0.0	0.625
tachycardia	0.0	0.125
balky	0.0	0.375
incredulous	0.0	0.75
unselfishly	0.375	0.0
rigid	0.03125	0.5
savior	0.0	0.25
olive	0.0	0.125
effort	0.375	0.125
backchat	0.0	0.25
thermos	0.0	0.125
hubris	0.25	0.625
satiation	0.0	0.625
unsportsmanlike	0.375	0.375
deceased	0.0	0.4375
crazy	0.229166666667	0.354166666667
overzealous	0.375	0.5
pelagius	0.0	0.625
justness	0.5625	0.3125
craze	0.15	0.05
rathole	0.0	0.375
purr	0.0	0.5
anabolic	0.5	0.0
pine	0.375	0.375
scornfully	0.5	0.0
pure	0.375	0.1875
tile	0.0	0.375
sworn	0.0	0.25
pathway	0.0	0.125
grok	0.125	0.0
misrepresented	0.125	0.0
praiseworthy	0.625	0.0
perfidy	0.375	0.0
gelatin	0.125	0.0
unwontedly	0.25	0.0
scalloped	0.25	0.0
youthfully	0.125	0.0
barbarousness	0.125	0.875
relinquish	0.0	0.625
infallibility	0.0	0.625
aimless	0.375	0.0
unfunctional	0.0	0.75
facile	0.291666666667	0.208333333333
fluent	0.1875	0.125
thorny	0.0	0.625
jail	0.125	0.0
agony	0.0	0.5
unaired	0.125	0.25
scotoma	0.0	0.125
cute	0.5625	0.0
pointed	0.125	0.125
stability	0.5	0.0
montespan	0.25	0.0
arabesque	0.25	0.0
polyvalence	0.25	0.0
smoothie	0.625	0.0
hyoscine	0.125	0.5
plagiarized	0.0	0.25
tonic	0.166666666667	0.0833333333333
unplanned	0.0625	0.3125
captivated	0.125	0.375
killer	0.0	0.333333333333
sooner	0.125	0.0
touching	0.5	0.125
mismatched	0.0	0.5
bullshit	0.0	0.625
resignation	0.375	0.375
unwashed	0.0	0.75
diabolist	0.125	0.0
peasant	0.0	0.25
craftily	0.25	0.0
dithyrambic	0.5	0.0
surfeit	0.0625	0.28125
